Invoice,ProductID,Product,Description,QuantityBought,Date,Price,CustomerID,Age,Gender,AverageSpend,PurchaseFrequency,Country,Category_x,Encoded_Category,Recency,Prod_cluster,text_features,product_features
115708,9609,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,9,00:00.0,95.44,72320,40,1,250.47,0,0,Office,4,858.96,1,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 0 95.44 A multi-section organizer that keeps workspace essentials neatly arranged. 0
978338,7490,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,8,00:00.0,115.53,39793,46,0,315.63,1,1,Lighting / Decor,3,924.24,1,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 1 115.53 A flexible RGB LED strip with multiple color modes for room decoration. 1
411955,4600,Storage Box,A sturdy plastic storage box ideal for organizing household items.,3,00:00.0,10.65,49516,48,0,14.32,2,1,Storage,5,31.950000000000003,0,Storage Box A sturdy plastic storage box ideal for organizing household items. Storage,Storage Box Storage 1 10.65 A sturdy plastic storage box ideal for organizing household items. 2
233883,7783,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",8,00:00.0,126.38,27857,24,1,341.36,0,3,Home Decor,1,1011.04,1,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 3 126.38 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 0"
418394,5971,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,9,00:00.0,94.83,29627,57,1,261.32,1,3,Lighting / Decor,3,853.47,1,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 3 94.83 A flexible RGB LED strip with multiple color modes for room decoration. 1
212547,2205,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,3,00:00.0,86.69,71822,50,0,181.95,1,1,Lighting / Decor,3,260.07,0,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 1 86.69 A flexible RGB LED strip with multiple color modes for room decoration. 1
659042,2990,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,3,00:00.0,95.57,94101,38,0,220.99,2,0,Electronics,0,286.71,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 0 95.57 A portable Bluetooth speaker with clear sound and deep bass. 2
851102,6299,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",2,00:00.0,130.34,62248,19,1,229.98,0,3,Home Decor,1,260.68,0,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 3 130.34 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 0"
862002,4572,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,8,00:00.0,90.11,65798,35,0,140.89,2,1,Kitchen,2,720.88,1,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 1 90.11 A BPA-free reusable bottle designed to keep drinks cold for hours. 2
242483,6975,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,1,00:00.0,89.24,54116,50,0,218.1,0,0,Office,4,89.24,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 0 89.24 A multi-section organizer that keeps workspace essentials neatly arranged. 0
758271,7320,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",8,00:00.0,148.65,85318,54,0,404.89,0,0,Home Decor,1,1189.2,1,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 0 148.65 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 0"
314835,5380,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,7,00:00.0,114.73,97902,51,0,264.81,2,0,Office,4,803.11,1,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 0 114.73 A multi-section organizer that keeps workspace essentials neatly arranged. 2
501896,5757,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",7,00:00.0,69.13,38557,37,0,139.86,1,1,Office,4,483.90999999999997,1,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 1 69.13 A premium ruled notebook for writing, journaling, or office notes. 1"
184896,3713,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",3,00:00.0,107.57,81334,52,0,141.76,2,0,Home Decor,1,322.71,0,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 0 107.57 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 2"
577095,6588,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,1,00:00.0,61.44,85163,35,0,68.01,0,0,Office,4,61.44,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 0 61.44 A multi-section organizer that keeps workspace essentials neatly arranged. 0
171295,1966,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,4,00:00.0,38.19,88002,41,0,72.23,1,0,Kitchen,2,152.76,0,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 0 38.19 A BPA-free reusable bottle designed to keep drinks cold for hours. 1
843974,5944,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,9,00:00.0,91.54,52614,25,1,100.57,0,1,Kitchen,2,823.86,1,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 1 91.54 A durable ceramic mug with a smooth matte finish for hot beverages. 0
987121,4432,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,5,00:00.0,139.59,22720,47,1,298.54,1,0,Electronics,0,697.95,1,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 0 139.59 A lightweight wireless mouse with ergonomic design and smooth tracking. 1
373255,1688,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,1,00:00.0,139.73,67608,27,1,246.69,2,3,Electronics,0,139.73,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 3 139.73 A lightweight wireless mouse with ergonomic design and smooth tracking. 2
399648,5243,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,5,00:00.0,54.58,82095,40,1,137.23,2,0,Kitchen,2,272.9,0,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 0 54.58 A BPA-free reusable bottle designed to keep drinks cold for hours. 2
757162,4701,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,8,00:00.0,81.51,94694,28,0,131.34,0,1,Electronics,0,652.08,1,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 1 81.51 A portable Bluetooth speaker with clear sound and deep bass. 0
108155,9533,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,8,00:00.0,35.69,97593,19,0,78.02,1,2,Kitchen,2,285.52,0,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 2 35.69 A durable ceramic mug with a smooth matte finish for hot beverages. 1
566872,6182,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",5,00:00.0,149.37,45892,43,1,310.0,2,0,Office,4,746.85,1,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 149.37 A premium ruled notebook for writing, journaling, or office notes. 2"
925816,7704,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,9,00:00.0,147.26,87242,53,0,148.65,0,0,Kitchen,2,1325.34,1,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 0 147.26 A BPA-free reusable bottle designed to keep drinks cold for hours. 0
474705,5422,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,1,00:00.0,99.18,87606,50,0,113.54,0,1,Electronics,0,99.18,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 1 99.18 A lightweight wireless mouse with ergonomic design and smooth tracking. 0
671542,2759,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,4,00:00.0,121.64,10924,30,1,192.28,2,0,Electronics,0,486.56,1,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 0 121.64 A lightweight wireless mouse with ergonomic design and smooth tracking. 2
908350,3482,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,3,00:00.0,108.69,61322,57,0,300.47,2,0,Electronics,0,326.07,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 0 108.69 A lightweight wireless mouse with ergonomic design and smooth tracking. 2
710269,9058,Home Decor Lamp,A warm ambient lamp with soft diffused lighting for home décor.,2,00:00.0,91.01,36478,42,0,117.77,2,1,Lighting / Decor,3,182.02,0,Home Decor Lamp A warm ambient lamp with soft diffused lighting for home décor. Lighting / Decor,Home Decor Lamp Lighting / Decor 1 91.01 A warm ambient lamp with soft diffused lighting for home décor. 2
654594,1951,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,8,00:00.0,12.74,81042,21,1,30.85,2,2,Kitchen,2,101.92,0,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 2 12.74 A BPA-free reusable bottle designed to keep drinks cold for hours. 2
247718,9914,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,7,00:00.0,70.94,56418,59,1,209.04,2,3,Lighting / Decor,3,496.58,1,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 3 70.94 A flexible RGB LED strip with multiple color modes for room decoration. 2
408987,3079,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",9,00:00.0,102.84,72217,36,0,265.44,1,0,Office,4,925.5600000000001,1,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 102.84 A premium ruled notebook for writing, journaling, or office notes. 1"
745263,3717,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,2,00:00.0,103.24,90846,35,1,153.4,0,0,Electronics,0,206.48,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 0 103.24 A lightweight wireless mouse with ergonomic design and smooth tracking. 0
458745,5524,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,4,00:00.0,59.1,83762,54,1,166.47,0,0,Office,4,236.4,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 0 59.1 A multi-section organizer that keeps workspace essentials neatly arranged. 0
207512,9477,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,6,00:00.0,141.55,21781,47,1,167.91,2,1,Kitchen,2,849.3000000000001,1,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 1 141.55 A BPA-free reusable bottle designed to keep drinks cold for hours. 2
247443,8311,Home Decor Lamp,A warm ambient lamp with soft diffused lighting for home décor.,3,00:00.0,29.27,15515,36,0,56.68,2,1,Lighting / Decor,3,87.81,0,Home Decor Lamp A warm ambient lamp with soft diffused lighting for home décor. Lighting / Decor,Home Decor Lamp Lighting / Decor 1 29.27 A warm ambient lamp with soft diffused lighting for home décor. 2
570587,8186,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,8,00:00.0,77.55,46133,40,0,215.21,2,1,Kitchen,2,620.4,1,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 1 77.55 A BPA-free reusable bottle designed to keep drinks cold for hours. 2
473616,3065,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",3,00:00.0,105.18,92508,33,1,240.08,2,0,Office,4,315.54,0,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 105.18 A premium ruled notebook for writing, journaling, or office notes. 2"
757409,1768,Home Decor Lamp,A warm ambient lamp with soft diffused lighting for home décor.,2,00:00.0,106.08,86946,18,1,193.84,2,3,Lighting / Decor,3,212.16,0,Home Decor Lamp A warm ambient lamp with soft diffused lighting for home décor. Lighting / Decor,Home Decor Lamp Lighting / Decor 3 106.08 A warm ambient lamp with soft diffused lighting for home décor. 2
786976,6490,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",3,00:00.0,99.05,95058,29,1,157.06,2,0,Office,4,297.15,0,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 99.05 A premium ruled notebook for writing, journaling, or office notes. 2"
465871,7645,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,6,00:00.0,44.92,19095,41,0,78.62,0,0,Kitchen,2,269.52,0,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 0 44.92 A BPA-free reusable bottle designed to keep drinks cold for hours. 0
475037,6083,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,2,00:00.0,27.65,98583,51,0,55.79,2,1,Lighting / Decor,3,55.3,0,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 1 27.65 A flexible RGB LED strip with multiple color modes for room decoration. 2
907364,6232,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",8,00:00.0,97.21,30470,25,1,159.24,1,0,Office,4,777.68,1,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 97.21 A premium ruled notebook for writing, journaling, or office notes. 1"
